index,axis-0,axis-1,axis-2
608,3.0,417.1377516388893,487.39487931132317
609,3.0,416.4994261562824,483.1869956701994
610,3.0,414.55984514951706,555.3443631827831
611,3.0,413.7449819743633,1316.4783589541912
612,3.0,413.5653833448887,1242.4156248271465
613,3.0,409.7478301227093,972.287008702755
614,3.0,407.8404573202133,544.3759639561176
615,3.0,407.27376890182495,1259.9104249700904
616,3.0,407.41125547885895,754.224118039012
617,3.0,406.11053878068924,1301.0838173106313
618,3.0,403.86461278796196,960.3330519795418
619,3.0,402.70618724823,1315.3200856149197
620,3.0,402.58194637298584,1037.4979085326195
621,3.0,403.19882152974606,976.5412352383137
622,3.0,401.9823628421873,1291.0266977362335
623,3.0,400.63700196146965,1355.7548547238111
624,3.0,401.06468565016985,950.0578879900277
625,3.0,401.1848495900631,714.748813778162
