channel,y,x
1,945,34
1,948,40
1,949,38
1,947,38
1,945,32
1,951,30
1,950,35
1,942,40
1,944,32
1,944,34
1,977,1073
1,944,1051
1,971,1066
1,955,1067
1,944,1047
1,958,1059
1,961,1055
1,965,1052
1,966,1069
1,958,1057
1,944,1051
1,946,1049
1,957,1053
1,961,1056
1,946,1056
1,953,1060
1,949,1053
1,947,1056
1,941,1047
1,950,1058
1,952,1044
1,985,1077
1,991,1090
1,988,1084
1,978,1078
1,980,1084
1,979,1083
1,980,1086
1,988,1091
1,979,1082
1,984,1074
1,981,1088
1,981,1083
1,992,1092
1,986,1096
1,986,1086
1,987,1084
1,990,1092
1,990,1095
1,991,1093
1,994,1095
1,993,1096
1,989,1085
1,988,1100
1,986,1094
1,976,1075
1,965,1072
1,959,1078
1,974,1081
1,963,1074
1,977,1079
1,962,1073
1,965,1069
1,964,1083
1,960,1070
1,962,1076
1,959,1074
1,1006,354
1,999,282
1,1018,317
1,1006,335
1,1014,335
1,1008,303
1,1007,276
1,1016,297
1,1021,381
1,1019,283
1,976,267
1,1011,351
1,1034,332
1,1009,394
1,1009,344
1,1019,387
1,975,311
1,1020,348
1,1026,296
1,990,291
1,1006,344
1,1027,325
1,1007,387
1,979,305
1,1025,297
1,1003,301
1,963,273
1,1006,329
1,1005,315
1,1025,326
1,1020,369
1,1013,360
1,985,303
1,981,299
1,968,298
1,982,287
1,969,285
1,974,291
1,969,294
1,976,287
1,972,298
1,971,297
1,967,292
1,973,285
1,977,289
1,970,277
1,1003,329
1,1002,318
1,1007,340
1,994,335
1,995,327
1,994,328
1,996,338
1,1005,334
1,992,331
1,988,320
1,997,335
1,997,328
1,1014,276
1,1010,283
1,1008,284
1,1006,278
1,1005,282
1,1003,282
1,1017,279
1,1020,287
1,1011,282
1,1002,288
1,1013,281
1,1006,281
1,981,321
1,988,315
1,983,312
1,971,303
1,985,315
1,981,312
1,979,313
1,982,303
1,977,300
1,983,321
1,979,317
1,985,307
1,996,766
1,1027,762
1,1033,772
1,1026,773
1,1033,809
1,1026,769
1,1000,776
1,1016,823
1,1018,773
1,1014,749
1,998,791
1,1014,799
1,997,765
1,1027,809
1,1022,769
1,1023,735
1,1012,801
1,986,801
1,1035,778
1,999,777
1,1028,799
1,1028,774
1,1030,803
1,1024,786
1,1031,788
1,1024,791
1,1026,786
1,1028,776
1,1025,791
1,1027,790
1,1033,787
1,1032,786
1,1019,780
1,1028,788
1,1029,773
1,1020,785
1,1032,788
1,1031,791
1,1015,777
1,1029,780
1,1027,788
1,1032,783
1,1029,783
1,1022,777
1,1020,732
1,1018,727
1,1017,740
1,1021,744
1,1015,747
1,1018,733
1,1023,732
1,1020,737
1,1021,741
1,1017,739
1,1022,747
1,1017,741
1,1013,767
1,1022,773
1,1014,754
1,1023,765
1,1020,754
1,1030,767
1,1016,765
1,1017,769
1,1022,768
1,1017,753
1,1011,765
1,1020,750
1,1007,1081
1,1000,1059
1,1001,1102
1,992,1044
1,1023,1081
1,1014,1083
1,1002,1112
1,1009,1086
1,1032,1086
1,1010,1091
1,1027,1071
1,1007,1048
1,982,1040
1,1025,1141
1,1033,1138
1,1015,1064
1,1007,1078
1,1032,1125
1,1032,1141
1,1015,1104
1,997,1087
1,987,1021
1,1032,1068
1,1007,1049
1,1007,1124
1,1026,1126
1,1028,1143
1,1020,1125
1,1029,1136
1,1027,1150
1,1031,1128
1,1030,1143
1,1028,1142
1,1021,1135
1,1031,1127
1,1015,1138
1,1033,1136
1,997,1076
1,991,1062
1,1003,1071
1,1002,1061
1,1004,1066
1,999,1070
1,1002,1074
1,994,1056
1,1001,1078
1,1000,1063
1,1008,1070
1,1009,1072
1,985,1024
1,987,1030
1,988,1036
1,989,1036
1,986,1034
1,994,1026
1,993,1019
1,992,1026
1,989,1028
1,993,1025
1,1001,1037
1,982,1021
1,1005,1075
1,1029,1073
1,1015,1077
1,1015,1081
1,1010,1074
1,1016,1073
1,1014,1072
1,1012,1068
1,1005,1076
1,1022,1078
1,1017,1071
1,1026,1077
1,1031,1343
1,1034,1280
1,1034,1329
1,1032,1335
1,1037,1362
1,1029,1366
1,1025,1312
1,1009,1386
1,1035,1333
1,1013,1289
1,1030,1358
1,1037,1339
1,1011,1294
1,1036,1322
1,1025,1318
1,1031,1316
1,1033,1319
1,1026,1322
1,1021,1321
1,1024,1327
1,1030,1313
1,1032,1323
1,1029,1323
1,1033,1320
1,1023,1321
1,1029,1333
1,1028,1330
1,1033,1337
1,1023,1323
1,1027,1325
1,1031,1333
1,1033,1335
1,1027,1337
1,1027,1338
1,1029,1335
1,1023,1333
1,1025,1340
1,1002,1388
1,1016,1390
1,1005,1388
1,1019,1389
1,1018,1385
1,1020,1380
1,1014,1384
1,1014,1388
1,1008,1390
1,1013,1391
1,1009,1383
1,1015,1389
1,1031,1364
1,1024,1349
1,1027,1353
1,1019,1363
1,1030,1350
1,1036,1362
1,1033,1352
1,1032,1346
1,1036,1358
1,1029,1355
1,1024,1356
1,1027,1352
1,1033,1046
1,1032,1059
1,1037,1044
1,1015,1047
1,1030,1038
1,1034,1030
1,1036,1035
1,1025,1039
1,1029,1036
1,1029,1037
1,1037,1047
1,1037,1046
1,1036,1034
1,1037,1036
1,1029,1029
1,1035,1040
1,1029,1036
1,1020,1033
1,1015,1037
1,1011,1038
1,1021,1040
1,1024,1042
1,1017,1036
1,1019,1040
1,1012,1040
1,1015,1036
1,1022,1032
1,1016,1034
1,1037,1048
1,1031,1040
1,1034,1042
1,1037,1037
1,1034,1048
1,1028,1037
1,1027,1041
1,1037,1033
1,1034,1041
1,1019,1035
1,1031,1039
1,1021,1031
1,1015,1044
1,1012,1039
1,1027,1042
1,1018,1051
1,1022,1048
1,1015,1047
1,1012,1044
1,1033,1052
1,1019,1046
1,1019,1050
1,1022,1052
1,1019,1053
1,1036,818
1,1030,826
1,1034,862
1,1036,858
1,1034,857
1,1035,866
1,1035,857
1,1038,864
1,1031,862
1,1037,858
1,1032,858
1,1036,864
1,1038,858
1,1035,859
1,1037,866
1,1027,828
1,1036,832
1,1027,831
1,1033,825
1,1035,830
1,1029,827
1,1029,840
1,1030,829
1,1038,838
1,1037,832
1,1037,829
1,1032,843
1,1028,855
1,1035,852
1,1031,854
1,1036,854
1,1032,850
1,1035,858
1,1036,850
1,1038,866
1,1035,863
1,1032,855
1,1029,857
1,1034,863
1,1035,834
1,1031,824
1,1032,834
1,1030,819
1,1030,824
1,1037,825
1,1029,826
1,1035,820
1,1029,823
1,1025,835
1,1032,833
1,1029,831
1,1037,736
1,1032,756
1,1027,750
1,1029,742
1,1025,745
1,1024,752
1,1036,737
1,1028,748
1,1032,736
1,1029,735
1,1029,743
1,1036,743
1,1033,741
1,1035,755
1,1036,770
1,1038,760
1,1031,754
1,1035,746
1,1025,746
1,1037,750
1,1034,759
1,1038,761
1,1038,752
1,1036,751
1,1034,764
1,1036,748
1,1035,752
1,1032,734
1,1033,747
1,1029,752
1,1028,743
1,1038,749
1,1032,751
1,1032,739
1,1029,755
1,1036,750
1,1036,747
1,1030,744
1,1038,750
1,1037,751
1,1030,743
1,1035,740
1,1035,746
1,1036,747
1,1037,744
1,1032,743
1,1025,743
1,1032,746
1,1035,749
1,1033,739
2,75,681
2,68,677
2,5,628
2,58,696
2,11,630
2,87,687
2,94,706
2,30,649
2,31,649
2,39,627
2,14,708
2,8,677
2,3,651
2,6,648
2,25,707
2,62,693
2,7,694
2,61,696
2,7,654
2,5,664
2,74,682
2,13,620
2,30,637
2,39,692
2,84,689
2,14,715
2,65,695
2,82,702
2,55,670
2,24,625
2,64,701
2,15,619
2,29,684
2,21,654
2,50,667
2,39,698
2,19,694
2,83,983
2,67,995
2,119,920
2,83,963
2,99,1007
2,119,935
2,101,1015
2,119,938
2,83,969
2,130,942
2,107,997
2,75,965
2,139,966
2,128,953
2,133,945
2,126,911
2,68,1003
2,71,999
2,77,967
2,104,993
2,94,1012
2,78,984
2,128,957
2,96,1007
2,73,986
2,108,926
2,19,949
2,114,996
2,130,962
2,121,918
2,119,939
2,101,966
2,140,963
2,85,995
2,26,113
2,64,132
2,75,93
2,68,70
2,103,126
2,110,139
2,101,125
2,28,52
2,91,150
2,27,109
2,112,128
2,71,143
2,76,140
2,55,131
2,110,148
2,47,11
2,124,113
2,77,95
2,26,112
2,72,88
2,33,42
2,24,39
2,20,103
2,38,113
2,117,133
2,41,14
2,18,75
2,65,38
2,87,109
2,78,142
2,59,36
2,59,16
2,108,147
2,22,103
2,100,121
2,70,67
2,78,151
2,74,123
2,46,55
2,95,153
2,92,127
2,61,88
2,93,137
2,25,1108
2,92,1218
2,86,1219
2,87,1168
2,107,1180
2,114,1188
2,67,1147
2,39,1116
2,66,1204
2,69,1086
2,44,1123
2,61,1186
2,75,1115
2,64,1140
2,85,1163
2,109,1175
2,51,1132
2,58,1090
2,86,1168
2,63,1088
2,66,1141
2,50,1095
2,93,1173
2,51,1138
2,87,1161
2,83,1219
2,29,1100
2,103,1221
2,121,1198
2,62,1193
2,62,1204
2,97,1219
2,58,1091
2,52,1143
2,31,1113
2,116,1222
2,65,1177
2,58,1168
2,62,1181
2,78,1091
2,73,1157
2,107,1205
2,28,1112
2,69,1128
2,98,1213
2,67,164
2,73,176
2,92,227
2,73,180
2,158,244
2,106,234
2,141,234
2,31,152
2,130,222
2,197,186
2,85,174
2,147,255
2,80,197
2,70,162
2,186,246
2,192,207
2,166,182
2,61,168
2,186,221
2,196,187
2,110,225
2,196,204
2,138,178
2,141,177
2,38,164
2,140,238
2,54,158
2,195,211
2,77,182
2,78,212
2,86,222
2,78,204
2,187,243
2,144,236
2,115,225
2,104,179
2,200,255
2,118,188
2,131,222
2,46,161
2,73,168
2,163,245
2,76,180
2,181,177
2,192,201
2,121,184
2,117,183
2,114,230
2,110,192
2,184,247
2,186,216
2,44,158
2,43,157
2,76,186
2,153,225
2,152,201
2,59,172
2,165,372
2,74,382
2,133,381
2,55,348
2,65,432
2,81,355
2,141,379
2,60,345
2,132,357
2,65,336
2,129,385
2,157,352
2,75,415
2,67,336
2,127,393
2,72,386
2,170,373
2,60,372
2,97,367
2,132,358
2,92,440
2,67,418
2,54,359
2,77,399
2,123,389
2,55,365
2,116,416
2,67,379
2,130,385
2,116,428
2,75,351
2,152,374
2,71,357
2,74,410
2,56,362
2,69,379
2,71,389
2,66,369
2,121,445
2,125,361
2,145,344
2,69,354
2,118,440
2,150,360
2,109,441
2,92,399
2,144,345
2,99,380
2,75,421
2,88,557
2,162,513
2,97,570
2,92,495
2,94,497
2,179,497
2,119,490
2,51,539
2,64,536
2,68,536
2,93,506
2,76,526
2,82,551
2,123,545
2,161,509
2,91,509
2,173,500
2,131,529
2,91,506
2,53,542
2,127,488
2,110,586
2,115,576
2,163,504
2,123,484
2,85,495
2,56,538
2,74,536
2,155,520
2,140,494
2,87,500
2,160,515
2,84,556
2,140,490
2,56,548
2,86,566
2,134,478
2,100,560
2,120,550
2,102,515
2,85,536
2,169,978
2,171,924
2,112,825
2,170,979
2,135,829
2,121,791
2,163,942
2,130,878
2,101,834
2,144,803
2,199,898
2,101,847
2,172,917
2,134,793
2,142,904
2,131,796
2,157,883
2,143,812
2,148,804
2,160,893
2,157,944
2,133,796
2,77,828
2,133,886
2,134,878
2,159,939
2,174,934
2,182,932
2,117,832
2,173,919
2,155,928
2,125,814
2,170,957
2,169,915
2,127,793
2,161,938
2,100,834
2,177,970
2,140,900
2,102,831
2,89,838
2,117,819
2,138,844
2,173,962
2,135,848
2,119,806
2,153,794
2,103,852
2,164,941
2,124,799
2,171,897
2,164,937
2,103,846
2,120,852
2,117,849
2,178,962
2,173,989
2,95,1377
2,135,1374
2,102,1332
2,96,1383
2,101,1350
2,108,1305
2,158,1343
2,148,1338
2,98,1372
2,97,1378
2,131,1312
2,101,1332
2,139,1325
2,107,1305
2,136,1382
2,137,1387
2,101,1387
2,156,1355
2,165,1344
2,100,1343
2,130,1304
2,138,1372
2,132,1315
2,126,1303
2,98,1389
2,137,1391
2,106,1381
2,161,1352
2,139,1361
2,182,341
2,163,255
2,209,415
2,192,384
2,170,420
2,196,366
2,119,277
2,198,382
2,176,265
2,122,271
2,182,258
2,100,307
2,127,257
2,97,293
2,101,313
2,185,352
2,123,265
2,235,401
2,183,342
2,168,407
2,166,252
2,137,295
2,146,272
2,180,402
2,167,427
2,142,293
2,182,331
2,101,290
2,189,372
2,136,262
2,240,404
2,171,415
2,169,305
2,124,294
2,193,312
2,177,317
2,272,412
2,195,434
2,118,277
2,152,299
2,175,313
2,108,312
2,119,266
2,195,327
2,172,313
2,194,410
2,189,368
2,120,257
2,188,390
2,175,274
2,199,419
2,194,348
2,118,283
2,197,298
2,147,290
2,122,302
2,202,422
2,194,303
2,105,315
2,135,293
2,231,404
2,178,400
2,99,290
2,189,410
2,188,334
2,93,301
2,124,278
2,110,303
2,191,284
2,189,1157
2,250,1259
2,250,1221
2,136,1168
2,162,1163
2,228,1290
2,159,1166
2,218,1126
2,249,1254
2,242,1121
2,182,1295
2,272,1156
2,255,1235
2,249,1258
2,184,1287
2,259,1215
2,253,1194
2,210,1298
2,182,1160
2,251,1256
2,214,1149
2,241,1262
2,256,1190
2,230,1113
2,206,1298
2,135,1171
2,179,1264
2,190,1154
2,237,1112
2,148,1161
2,244,1274
2,176,1304
2,182,1306
2,265,1125
2,252,1172
2,272,1155
2,256,1160
2,195,1152
2,220,1137
2,144,1171
2,149,1163
2,189,1276
2,211,1150
2,262,1123
2,229,1305
2,156,1242
2,214,1133
2,152,1217
2,178,1165
2,149,1228
2,174,1263
2,240,1286
2,146,1201
2,191,1310
2,264,1127
2,235,1116
2,221,1121
2,228,1106
2,262,1196
2,154,1183
2,255,1185
2,164,1197
2,250,1244
2,185,1166
2,162,1243
2,189,1175
2,250,1159
2,140,1162
2,246,1126
2,232,1155
2,241,1271
2,250,1207
2,199,1174
2,186,1159
2,189,1267
2,206,1272
2,186,597
2,194,581
2,204,651
2,161,631
2,213,646
2,189,660
2,215,575
2,152,676
2,174,617
2,220,569
2,176,610
2,157,678
2,230,621
2,215,594
2,223,633
2,222,642
2,211,644
2,164,674
2,157,632
2,213,650
2,165,628
2,175,670
2,156,647
2,173,615
2,207,563
2,223,590
2,224,579
2,190,588
2,211,572
2,207,603
2,174,666
2,210,567
2,198,620
2,220,617
2,338,696
2,211,747
2,231,663
2,316,622
2,238,709
2,293,678
2,276,703
2,311,601
2,311,638
2,335,693
2,196,752
2,203,742
2,226,702
2,197,745
2,298,654
2,234,705
2,291,573
2,229,706
2,223,704
2,270,697
2,192,761
2,248,647
2,203,719
2,313,699
2,298,700
2,289,592
2,311,622
2,198,740
2,191,765
2,320,614
2,242,657
2,209,719
2,312,602
2,267,702
2,233,699
2,292,668
2,197,759
2,249,709
2,235,679
2,293,572
2,315,702
2,310,633
2,225,699
2,231,680
2,212,728
2,324,703
2,299,586
2,228,696
2,307,610
2,212,740
2,237,671
2,215,731
2,323,620
2,301,642
2,298,601
2,187,759
2,234,685
2,198,724
2,290,654
2,236,681
2,198,729
2,293,578
2,240,704
2,304,27
2,224,33
2,295,48
2,229,40
2,254,44
2,224,35
2,224,25
2,286,71
2,224,22
2,250,45
2,234,4
2,322,14
2,360,22
2,323,11
2,317,18
2,291,53
2,269,72
2,240,35
2,264,74
2,223,38
2,325,4
2,284,64
2,256,62
2,235,2
2,233,7
2,321,16
2,372,34
2,344,20
2,234,6
2,368,21
2,291,3
2,371,25
2,289,30
2,252,32
2,366,28
2,316,4
2,274,89
2,275,173
2,278,103
2,229,178
2,230,152
2,211,72
2,231,66
2,278,129
2,229,81
2,248,192
2,255,95
2,224,208
2,252,200
2,281,137
2,282,117
2,238,58
2,218,75
2,271,91
2,228,72
2,277,116
2,276,170
2,206,81
2,262,95
2,231,179
2,219,215
2,224,66
2,261,185
2,221,99
2,278,105
2,235,142
2,246,198
2,217,218
2,285,134
2,272,91
2,230,84
2,282,156
2,221,207
2,213,87
2,210,90
2,219,100
2,249,192
2,270,102
2,277,96
2,234,137
2,230,68
2,241,145
2,239,58
2,296,381
2,304,364
2,246,354
2,230,242
2,251,273
2,288,287
2,299,376
2,278,287
2,314,362
2,298,304
2,316,364
2,296,317
2,322,362
2,235,295
2,294,281
2,301,305
2,223,272
2,225,246
2,342,330
2,327,335
2,237,302
2,242,304
2,231,241
2,272,353
2,322,331
2,333,339
2,261,277
2,244,306
2,234,265
2,261,282
2,271,354
2,228,268
2,324,364
2,271,361
2,223,247
2,325,333
2,296,377
2,249,344
2,302,299
2,265,353
2,248,263
2,227,246
2,251,277
2,235,239
2,314,366
2,244,316
2,245,316
2,287,300
2,291,377
2,243,284
2,281,294
2,286,355
2,287,298
2,314,348
2,314,719
2,326,711
2,238,762
2,272,765
2,256,764
2,236,764
2,235,737
2,305,736
2,282,768
2,239,768
2,322,708
2,300,751
2,298,755
2,307,706
2,241,766
2,295,754
2,249,726
2,236,751
2,283,703
2,320,716
2,230,734
2,317,719
2,295,703
2,304,750
2,272,720
2,251,751
2,273,720
2,246,730
2,267,714
2,316,1368
2,323,1341
2,411,1299
2,329,1358
2,320,1365
2,293,1313
2,293,1318
2,380,1260
2,313,1299
2,356,1310
2,268,1381
2,268,1377
2,407,1315
2,269,1348
2,359,1242
2,332,1336
2,387,1250
2,294,1321
2,267,1334
2,362,1244
2,321,1258
2,411,1319
2,330,1337
2,326,1344
2,252,1370
2,290,1360
2,273,1385
2,244,1382
2,239,1386
2,276,1387
2,335,1246
2,265,1352
2,422,1318
2,333,1245
2,378,1267
2,417,1312
2,337,1241
2,406,1296
2,390,1276
2,266,1372
2,372,1246
2,323,1343
2,366,1312
2,242,1382
2,334,1331
2,351,1317
2,334,1245
2,283,1371
2,280,1367
2,324,1351
2,266,1345
2,242,1385
2,405,1314
2,270,1384
2,312,1254
2,329,1327
2,321,1289
2,242,1375
2,411,1297
2,340,1277
2,359,1292
2,281,1343
2,298,1302
2,318,1311
2,273,1322
2,335,1278
2,249,1384
2,286,1349
2,338,1322
2,328,1356
2,330,1363
2,301,1008
2,279,958
2,331,1020
2,255,965
2,327,1004
2,332,978
2,290,968
2,314,979
2,303,1016
2,268,971
2,319,1010
2,333,977
2,282,987
2,300,971
2,320,1003
2,355,1033
2,324,993
2,326,1007
2,325,992
2,290,960
2,288,1014
2,324,1018
2,283,947
2,274,979
2,286,949
2,341,969
2,322,975
2,281,996
2,340,966
2,264,1038
2,325,1018
2,299,1008
2,330,989
2,290,1003
2,285,966
2,307,975
2,341,555
2,344,567
2,247,435
2,340,547
2,259,452
2,248,442
2,318,488
2,346,606
2,327,469
2,302,569
2,304,562
2,338,560
2,251,434
2,343,557
2,304,484
2,305,569
2,244,431
2,290,485
2,258,451
2,293,487
2,343,587
2,331,581
2,334,548
2,333,528
2,309,513
2,355,573
2,311,490
2,349,570
2,343,598
2,297,497
2,333,593
2,311,579
2,298,495
2,312,510
2,281,466
2,299,496
2,330,517
2,321,509
2,288,477
2,307,496
2,330,552
2,309,515
2,247,895
2,366,911
2,375,902
2,291,891
2,426,903
2,428,897
2,378,902
2,359,910
2,347,901
2,403,898
2,369,910
2,352,898
2,348,907
2,357,910
2,259,895
2,365,902
2,323,899
2,433,929
2,431,906
2,262,896
2,373,911
2,276,893
2,410,899
2,402,934
2,432,920
2,385,914
2,390,899
2,382,901
2,414,940
2,322,1129
2,271,1177
2,364,1133
2,286,1203
2,408,1224
2,401,1188
2,381,1165
2,287,1158
2,374,1138
2,417,1217
2,392,1226
2,353,1213
2,289,1211
2,292,1228
2,273,1180
2,322,1128
2,300,1227
2,311,1221
2,291,1198
2,316,1215
2,332,1219
2,386,1179
2,318,1122
2,288,1146
2,329,1219
2,293,1231
2,338,1120
2,377,1149
2,295,1226
2,355,1107
2,309,1216
2,413,1212
2,384,1173
2,379,1220
2,380,1148
2,274,1179
2,345,1213
2,346,1118
2,288,1160
2,361,1129
2,384,1176
2,282,1162
2,374,1223
2,277,1172
2,298,1188
2,304,1187
2,392,1222
2,359,1162
2,390,1174
2,378,1146
2,384,1192
2,320,1215
2,343,1203
2,300,1201
2,287,1168
2,322,1162
2,349,221
2,302,181
2,346,77
2,357,74
2,355,141
2,390,110
2,315,131
2,365,79
2,363,142
2,397,120
2,350,220
2,294,228
2,389,113
2,285,240
2,336,84
2,391,109
2,338,81
2,361,65
2,327,234
2,382,107
2,305,207
2,358,151
2,283,238
2,295,242
2,341,88
2,305,239
2,296,218
2,357,68
2,371,81
2,396,121
2,355,156
2,340,181
2,354,158
2,349,167
2,376,129
2,347,220
2,343,80
2,375,133
2,310,94
2,338,198
2,311,87
2,300,164
2,347,164
2,356,159
2,398,123
2,305,140
2,309,92
2,355,154
2,289,240
2,315,133
2,327,99
2,337,188
2,297,228
2,329,198
2,332,170
2,308,192
2,318,84
2,300,173
2,335,111
2,356,133
2,326,90
2,364,777
2,363,811
2,332,878
2,294,872
2,341,884
2,336,886
2,293,833
2,343,787
2,307,811
2,362,786
2,308,811
2,367,782
2,364,810
2,374,819
2,379,821
2,340,787
2,301,814
2,313,881
2,361,767
2,354,880
2,298,846
2,384,827
2,369,811
2,362,774
2,325,805
2,360,766
2,345,789
2,348,887
2,334,883
2,301,810
2,294,871
2,355,885
2,375,816
2,355,888
2,317,814
2,297,815
2,378,834
2,347,812
2,324,855
2,307,818
2,313,851
2,325,844
2,404,432
2,351,393
2,380,433
2,387,478
2,401,446
2,341,474
2,403,442
2,352,394
2,348,376
2,384,473
2,437,430
2,427,433
2,411,433
2,314,421
2,346,429
2,430,441
2,394,437
2,406,437
2,377,424
2,381,467
2,332,450
2,360,482
2,360,485
2,356,409
2,432,438
2,353,417
2,356,407
2,360,484
2,327,425
2,328,439
2,373,429
2,402,431
2,428,438
2,394,454
2,385,470
2,361,486
2,398,458
2,375,483
2,350,454
2,344,471
2,356,471
2,399,454
2,380,476
2,349,677
2,328,633
2,317,654
2,388,742
2,370,701
2,343,678
2,367,742
2,365,640
2,348,675
2,394,728
2,374,633
2,366,668
2,345,693
2,343,727
2,345,716
2,375,695
2,307,653
2,336,744
2,386,720
2,351,697
2,357,658
2,368,735
2,329,629
2,369,677
2,344,678
2,341,729
2,376,739
2,351,736
2,345,664
2,324,632
2,338,660
2,361,679
2,369,742
2,320,656
2,344,691
2,321,751
2,344,728
2,370,736
2,321,636
2,342,691
2,378,704
2,383,720
2,343,665
2,367,693
2,349,709
2,336,731
2,329,647
2,399,292
2,385,301
2,344,283
2,320,289
2,323,289
2,320,282
2,375,290
2,375,304
2,347,303
2,359,297
2,376,296
2,396,293
2,317,291
2,337,284
2,353,288
2,374,293
2,378,553
2,418,521
2,395,549
2,406,549
2,356,539
2,359,543
2,411,518
2,364,547
2,351,544
2,344,505
2,366,498
2,407,538
2,354,543
2,414,531
2,377,549
2,344,515
2,379,556
2,346,538
2,395,548
2,410,542
2,377,553
2,407,548
2,381,492
2,346,516
2,387,494
2,361,499
2,402,495
2,365,518
2,389,507
2,404,306
2,430,330
2,371,347
2,413,335
2,426,287
2,422,325
2,459,296
2,476,303
2,472,300
2,420,326
2,390,348
2,445,322
2,449,319
2,452,300
2,391,366
2,415,279
2,477,305
2,443,298
2,445,295
2,383,370
2,474,320
2,378,348
2,449,320
2,370,309
2,401,296
2,399,341
2,381,344
2,390,303
2,470,329
2,385,305
2,410,295
2,451,298
2,475,319
2,375,319
2,377,374
2,405,334
2,394,333
2,393,361
2,434,300
2,450,317
2,482,309
2,376,184
2,498,189
2,382,186
2,463,158
2,507,190
2,441,109
2,480,178
2,444,227
2,420,138
2,395,202
2,441,111
2,490,206
2,474,243
2,441,113
2,377,188
2,399,203
2,441,110
2,488,227
2,421,110
2,433,212
2,481,235
2,487,228
2,464,176
2,496,203
2,419,118
2,417,150
2,434,112
2,410,203
2,458,155
2,480,179
2,452,237
2,395,196
2,405,162
2,403,171
2,418,122
2,401,170
2,480,228
2,421,114
2,427,200
2,519,192
2,443,113
2,439,130
2,406,159
2,460,236
2,421,179
2,389,200
2,481,218
2,458,160
2,417,192
2,482,177
2,408,201
2,463,226
2,402,821
2,429,787
2,425,790
2,439,749
2,467,802
2,386,770
2,447,792
2,432,749
2,399,791
2,402,834
2,423,795
2,461,729
2,423,789
2,442,789
2,446,785
2,420,748
2,378,771
2,441,775
2,496,815
2,391,764
2,452,717
2,373,780
2,414,797
2,448,789
2,394,784
2,444,740
2,432,785
2,441,708
2,462,735
2,422,794
2,448,742
2,470,802
2,404,819
2,503,814
2,455,725
2,389,769
2,463,798
2,390,783
2,447,936
2,404,984
2,396,932
2,463,976
2,410,978
2,438,994
2,401,953
2,401,937
2,416,1016
2,403,1010
2,449,985
2,459,917
2,407,943
2,401,1018
2,482,950
2,445,932
2,481,948
2,419,943
2,469,971
2,416,942
2,465,975
2,455,934
2,474,928
2,410,995
2,416,1013
2,401,1020
2,388,930
2,412,992
2,436,994
2,397,1053
2,474,946
2,462,922
2,416,1009
2,466,909
2,393,1016
2,410,1030
2,452,929
2,401,1008
2,421,949
2,489,948
2,472,904
2,394,1048
2,472,907
2,474,941
2,477,941
2,391,930
2,467,972
2,422,991
2,417,988
2,406,646
2,414,732
2,411,619
2,456,620
2,448,642
2,417,598
2,461,626
2,397,656
2,411,695
2,446,625
2,398,653
2,419,738
2,424,613
2,409,712
2,402,729
2,429,689
2,471,622
2,426,709
2,406,687
2,401,592
2,413,719
2,402,698
2,412,602
2,432,676
2,425,720
2,424,605
2,408,631
2,404,667
2,449,637
2,411,744
2,410,638
2,411,699
2,410,693
2,430,686
2,406,591
2,422,707
2,464,627
2,420,690
2,415,739
2,412,649
2,414,656
2,414,631
2,422,639
2,459,1264
2,454,1173
2,449,1225
2,507,1226
2,502,1245
2,479,1264
2,508,1230
2,454,1208
2,502,1241
2,404,1260
2,426,1264
2,505,1234
2,488,1257
2,475,1266
2,421,1260
2,506,1225
2,465,1201
2,479,1267
2,454,1162
2,511,1227
2,469,1210
2,451,1157
2,530,1231
2,453,1204
2,458,1211
2,438,1264
2,458,1208
2,447,1268
2,407,1268
2,495,1250
2,505,1246
2,530,1233
2,431,1255
2,437,1268
2,443,1236
2,489,1068
2,493,1072
2,426,1042
2,431,1062
2,524,1049
2,487,1023
2,533,1056
2,473,1014
2,436,1045
2,531,1055
2,522,1060
2,438,1029
2,533,1079
2,503,1085
2,463,1054
2,508,1086
2,472,1023
2,490,1061
2,513,1044
2,465,1018
2,418,1044
2,521,1046
2,488,1020
2,523,1059
2,529,1040
2,432,1063
2,523,1095
2,518,1050
2,529,1047
2,533,1045
2,526,1065
2,429,1055
2,469,1041
2,432,1057
2,470,1020
2,475,1052
2,463,1056
2,512,1373
2,525,1376
2,529,1381
2,520,1368
2,460,1385
2,461,1382
2,485,1374
2,454,1383
2,518,1370
2,464,1382
2,493,1376
2,480,1377
2,482,1297
2,556,1344
2,540,1381
2,516,1284
2,530,1361
2,526,1351
2,595,1355
2,637,1383
2,550,1341
2,531,1290
2,484,1353
2,453,1329
2,474,1296
2,537,1374
2,561,1345
2,556,1339
2,535,1295
2,586,1338
2,492,1290
2,454,1292
2,534,1321
2,541,1336
2,454,1334
2,460,1292
2,475,1297
2,497,1283
2,509,1344
2,626,1386
2,546,1381
2,501,1281
2,603,1360
2,454,1306
2,587,1346
2,616,1391
2,455,1332
2,528,1294
2,598,1350
2,451,1295
2,456,1316
2,591,1346
2,535,1321
2,525,1284
2,559,1342
2,450,1325
2,446,1341
2,584,1381
2,507,1302
2,479,1342
2,545,1329
2,569,1387
2,532,1334
2,505,1316
2,482,1296
2,491,1301
2,496,1291
2,577,1347
2,494,1162
2,507,1176
2,523,1151
2,468,1171
2,487,1169
2,527,1149
2,490,1174
2,494,1158
2,496,1151
2,496,1175
2,507,1150
2,513,1147
2,510,1176
